worker_id,task_id,task_response_id,is_reviewed,review_score,Text,Toxic/Not Toxic
DHNEHHYX74XC,8be9dd51-2ba9-4c55-8e7a-0fa9f9bec19e,2ce2420b-b699-4e0f-8800-c0e48035aa05,false,,عقلهم ينمو على هذا المنوال حتى يصبح كأنه في ثكنه عسكريه ، وهو لا يستطيع أن يفكر إلا في حدود ذلك السجن المسور بأسلاك شائكة ، إنه مقيَد ويحسب أنه حر ولهذ نجد الواحد منهم واثقاً من شعاراته الزائفة وثوقاً تاماً، أما المخالفون له فهم خونه و صهاينه تعساً لهم,Toxic
DHNEHHYX74XC,cff7a19b-24f2-4939-80e1-8d71459b15f5,2ced23e0-ecf8-4501-bc83-0e5480f72f83,false,,ينزلوك في. حفره من حفر جهنم يا خنزير,Toxic
269R2FJEMCRX,d8bcecf1-b04f-49ab-8d11-5502219f1965,2d13b82e-9cd7-4143-b940-b981cb6edee1,false,,أمة ضحكت من جهلها الامم,Toxic
VAP7WRCWQZ3R,d78f1f0f-5e58-403d-866d-16fdacd9e6c0,2d156b3b-fdb8-487f-8836-27cc6d246865,false,,"‏رفع الفائدة 75 نقطة اساس .
تضخم كبير بكل المقاييس و صراحة 75 نقطة اساس غير مجدية للحد من التضخم فحتى لو تم الرفع ب 100 و 150 نقطة اساس و لن يتم الحد من التضخم
الحل الوحيد هو الكريبتو فقط و لا استبعد ان يخالف سوقنا جميع الاسواق و يصعد في حين كل الاسهم نازلين
نظرة ممكن تكون ن
مخطئة",Not Toxic
VAP7WRCWQZ3R,82b0784a-b2be-46a2-b700-50a6e0cb9657,2d191755-9a5a-4963-80ff-9cf854f63833,false,,"زْوُجٍتي
مافي حُب زي حبُك، ياعمُري الحلو🤍",Not Toxic
JZMEZT7EYNGR,01341422-cf32-4750-8a7f-3d0d30fda7af,2d8e00a8-c4e5-4380-91f8-9d029354b368,false,,‏برشلونه دا نادي عرص انها تمشى ديني,Toxic
DHNEHHYX74XC,ce48bb02-ec8f-4a3d-b655-3d26e7e7605b,2df671ea-847a-4f6b-87af-759edfa98816,false,,‏﴿فَلَا تَبْتَئِسْ﴾,Not Toxic
VAP7WRCWQZ3R,afd9c3d8-527f-44b0-8c8d-d5c4a4f5f40b,2e1b7fb9-c5c9-4ec1-9196-8a98dc3e4841,false,,مهو الشراميط تتناك وتجبلنا بنات متناكين زيك يوجعوا دماغنا كسمين ال ملقكيش كسمك,Toxic
VAP7WRCWQZ3R,284289c9-d98a-48d7-8c75-bc253acd80d5,2e37954b-f22b-42b1-8cff-b989145c0b71,false,,جنود امريكان مش كويتين طول عمركم خولات و شواذ للغرب 😂😂,Toxic
DHNEHHYX74XC,8644d71b-c1aa-4b93-9132-b5a9a3a8ac5f,2e9c03bc-dbed-4c64-bf85-4c8b72371668,false,,ههههههههههه نظام دزاير راهم غير المداويخ والسكايرية.,Toxic
DHNEHHYX74XC,05743f75-cb8f-45a1-83a2-35e516ab502d,2eded991-1743-4475-bf7e-2697a82db933,false,,"أنا زوجتي متعلقه في ابوها وتحبه حب كبير وأخوها كلمني وانا رايح الدوام وقالي وينك وعلمته اني رايح الدوام وقالي وقف بقولك شي عندي ومهي من عادته يكلمني الصباح بدري وتوترت ووقفت على طول وعلمني بوفاة ابو اخته من امه وقالي رح علمها قبل تفتح الواتس ورحت والله وكانت اصعب فتره لي اقولها
",Not Toxic
DHNEHHYX74XC,4f8880db-0c16-4539-b9fa-8078a6c540c8,2ef2d685-74f0-4c37-8bf8-1b014b9c5b13,false,,يا متناك يا كويتي,Toxic
269R2FJEMCRX,60586d26-1954-41bf-b441-43286adf0579,2f140257-fe4a-4c5b-b695-72c58369d451,false,,وكما قال المؤرخ بن شرموطة كسم السيسي على كسم لاجئينه,Toxic
VAP7WRCWQZ3R,5399cde9-3f6a-40d2-9691-18372c0fd750,2f74712d-66b4-4e73-a1eb-d42785dac14f,false,,"سؤال.. 

من المسؤل عن تصميم المباني من الخارج ومواقف السيارات والأرصفة
هل هو مسؤل التخطيط الحضري في البلديات
او 
صاحب المخطط",Not Toxic
269R2FJEMCRX,553046db-7b77-41ab-9f82-f312ea479dfc,2fc7e7ac-df18-4af6-909a-6036d4ba331a,false,,رلمانيون كنديون من الكيبيك يستقبلون بحفاوة رئيس جمهورية القبائل فرحات مهني و الوفد المرافق له ...,Not Toxic
VAP7WRCWQZ3R,ce66439f-397d-4448-83e9-cce438f24e20,2fd98ca1-c3df-456c-8712-acb237c3a0f4,false,,في البوست ده هنحاول نفهم مقال عماد الدين أديب، مش لأنه مقال صعب. لكن لأنه الرسالة السياسية الصريحة اللي بيقدمها هي في رأينا مشكلة كبيرة لازم يكون فيه رد عليها.,Not Toxic
269R2FJEMCRX,025cc623-8f10-49be-9583-b10c3b29dbc7,30024dd2-d0eb-4c63-afb7-863ccaa7518e,false,,مجرادكلب فاقط لاغير,Toxic
269R2FJEMCRX,437e6286-ab84-4c50-8f31-b0b0e627550d,3062faeb-e2db-4882-ad7b-52b9ed70f387,false,,مرتزقة عباس مجوكرين,Toxic
AC4EXGVDY94E,7c76f528-029a-462e-b176-9f1d51ec5146,307688ab-bd51-4a18-a65a-437e61089c4b,false,,‏‎فلتتحمل أوروبا وزر قوانينها التي تشجع على حرية المثليه والشذوذ الجنسي.. المهم أن لا تصدر هذا المرض إلى المجتمعات العربيه والإسلامية...,Toxic
VAP7WRCWQZ3R,180c739a-8311-4cf6-9af8-3d9d87cd6085,30b025c5-c822-4df7-86e8-592a282957f1,false,,كمية بتاعت سعوديين م عادية في اي منشن بتاع تويتة لي احداث اليوم كسمكم كلكم ي خولات 🖕🏿#اعتصام_القياده_العام #مجزرة_القيادة_العامة,Toxic
269R2FJEMCRX,d4dff60a-685b-4e58-a1e1-12b6cee80b45,30c24ef4-447a-4121-8317-447f11052f90,false,,انت من اوسخ وانجس وازبل الناس الي الواحد ممكن يشوفهم في حياتة .. راجل عرص وديوث .. نفسي افهم الي بيتفرجو عليك ويصدقوك بيعملو كدا ازاي اكيد انجاس زيك,Toxic
VAP7WRCWQZ3R,40c6b8ff-5e18-4b74-899c-1c4e91279e2b,3158465a-9393-4beb-9fd5-78ca27980e3c,false,,"كسم السيسي علي كسم ال دعم السيسي يوم واحد حتي
دنا كنت ف اعدادي بشخه واقول للعيال ف الدروس العسكري هينيكك وينهبك زي مب بقاله 60 سنه بيعمل وال بيبدأها ب دم مستحيل تشوف منه خير
كانوا يتنمروا عليا ويقولوا عليا اخوان
ولاد الأحبه
نصهم أهاليهم بتشحت دلوقت",Toxic
269R2FJEMCRX,48478053-ded1-484f-a095-25b2e439e52b,317da9e4-91fe-4f30-9f97-720b0856c337,false,,الشرطة السويدية تعلن إغلاق التحقيقات في هلاك رسام الكاريكاتير لارش فليكس الذي مات حرقًا داخل سيارته في حادث سير العام الماضي.,Not Toxic
269R2FJEMCRX,e3bdd40b-4c5c-4de3-a48d-a7a588fbe85c,3181f2f5-30ba-4c93-9c3f-8af33475edda,false,,لا يمثلون إلا كبيرهم بن زائد ومن حالفه من الخونه,Toxic
DHNEHHYX74XC,2f95b2bb-298f-499f-a5f1-8cb2c78cf931,319f3a5f-d197-45e5-a0ad-cad42b545c02,false,,"شاهدوا كيف برمجة الاطفال على الشذوذ الجنسي الذي يزينونه بكلمة المثليين او مجتمع الميم عبر السحرة المعاصرين ( الاعلام و الاعلاميين )
الاجيال الحالية في خطر والله",Toxic
VAP7WRCWQZ3R,5ca02e08-b662-4346-8c9b-813a6f30f4ab,31a50782-0030-432b-909e-6970e3bc5240,false,,أسروهم هذولا الكلاب,Toxic
JZMEZT7EYNGR,2d417485-b871-42c8-9533-f6d9fd0147dd,32babe42-c63d-4a53-9ae7-3e043fd40f19,false,,تفو اكره السود والعبيد,Toxic
269R2FJEMCRX,b3ea9062-ca96-4040-8def-74176b18c70b,32e389b7-9710-4c4f-8430-3171d170a12d,false,,اللهم زلزل الأرض تحت أقدامهم,Toxic
DHNEHHYX74XC,e3ae6899-f09f-4b1c-a942-5fcd0e64f8c2,32e4d7a2-99a6-438b-8f07-b6e9d9f34329,false,,"الاجتماع الأول للدول الإفريقية الاطلسية 21 دولة 
الأبله و القلادة عندما رأى هذه التجمع و ابعاده و 4 عقود كلها رشاوي و تمويل العصابة الإرهابية بميزانية تعدت 375 مليار دولار و حلم الاطلالة على الأطلسي يتبخر",Not Toxic
DHNEHHYX74XC,2ea8e217-afe8-466b-a989-d0edc828896c,32fc38bb-fbbc-4c3c-8a20-b43fe12b4c88,false,,أول ما افتح الواتس كل يوم الصبح,Not Toxic
JZMEZT7EYNGR,869fc8ad-6cf4-4b58-ab44-60ac00d8ad13,33271313-cee7-453f-87b0-488a3118ceb1,false,,"دبلوماسية البترو-دولار ولت بدون رجعة.
النتائج تظهر للعيان مع التغيرات السياسية-الإقتصادية المتسارعة والمتراكمة في العالم وكذلك في منطقتنا.
لم يعد يكفي أن تكون عندك ثروة الطاقة وخصوصا الأحفورية الملوثة لتفرض قوانينك المستهتِرة.
زمن ""القذافي"" ورشاواه السياسية انقرض.
#المغرب🇲🇦
🇲🇦🇲🇦",Toxic
VAP7WRCWQZ3R,9e89b365-de75-4e0d-8150-7c67c4f55222,339b23d6-9210-4323-a38e-2e61e9927b71,false,,"شو رأي أهل نابلس في الكنافة الرملاوية؟
وشو المصطلحات النابلسية الجديدة اللي تعرّفت عليها سالي؟

تابعونا بكرة الساعة ٨ المسا بتوقيت القدس في حلقة جديدة من برنامج #هيك_قولتك!
عبر قناة #سما_القدس على يوتيوب",Not Toxic
VAP7WRCWQZ3R,c80bb4fe-c0bc-4f77-931d-c7fed1bf6e96,33ed8a51-11da-48a8-b275-d5795fb3b2e7,false,,"الوطن وحدة.. الوطن سند.. الوطن إنسان 
انضموا إلينا في #سماـالقدس 
المنظومة الإعلامية الرقمية التي تخاطبُ الفلسطينيين في كافةِ أماكن وجودهم وتلامسُ واقعَهم واحتياجاتهم
تابعوا أقوى البرامج التفاعلية والقصص الرقمية الفلسطينية عبر منصاتنا المختلفة
 #الوطن_والإنسان",Not Toxic
VAP7WRCWQZ3R,204c75f9-a8fb-46e3-b83f-61c885de2512,34112813-5b78-4c51-a498-0d581e96775f,false,,اقتلو القطط والكلاب الضاله تنجو مصر !,Toxic
AC4EXGVDY94E,3bd16e1c-2150-4234-8dc6-9bf9531b241e,341791dc-6428-4214-86b1-960db404d222,false,,أخطر على الجميعاء الفكر الوهابي التخلوفي العنصوري الدواعيش. هوا أخطر  من كولشي,Toxic
VAP7WRCWQZ3R,91218429-a484-4ef6-a730-17d8ad689095,34656aaa-c268-406c-b1cf-08dc0855f07c,false,,"ايه اكتر مجال مربح ماديا للصيادلة حاليا؟
",Not Toxic
AC4EXGVDY94E,08b4b698-4564-4dc6-ba60-2bf99974fe1a,34d48100-5c59-4538-abe8-c2aab539cbc3,false,,كلها انظمة ساقطة,Toxic
VAP7WRCWQZ3R,f6e4aa24-85de-4544-8fc7-b39165f7209b,34f16c91-2c5a-4d45-80fd-c41d78c7d1e4,false,,"خولات مصريين زى العرص بتاع هم
اولاد عاهرات
لا مينهم من الشوارع",Toxic
269R2FJEMCRX,b5e2de23-42fd-4ae5-b345-75d195af6114,34f2833e-3883-4cbc-9985-87037ba775f3,false,,يسقط الحاكم,Toxic
HCPMEVQXT3HK,50c9b501-d544-4fbf-96ea-57e5f530cf04,35063a5f-5fd4-4e15-bc08-8ef3d98ad6a4,false,,‏‎كرهت القصيده بعد ماسمعتها من صوتها الخايس,Toxic
AC4EXGVDY94E,e61370bb-4c2d-4614-98c6-1d6c068dbacd,355c095c-b2e2-4620-8d5e-17343f7b214d,false,,وقد تعلمت من هذه التجارب أن النجاح والفشل في الحياة العامة حسب المعايير السائدة ليس بالضرورة حكمًا مصيبًا أو نهائيًا,Not Toxic
269R2FJEMCRX,32c9da4b-1b35-407f-8ae5-7baf5374ed37,356043ae-f0af-48fc-b439-3eaccc14e647,false,,‏اول موعد رومانسي بين جود عزيز وطلال باسم,Not Toxic
VAP7WRCWQZ3R,61c76a2d-54dd-4579-b381-5454b436050f,357a99a5-1eb6-490c-9dde-16123106f508,false,,"صورة لن يفهمها الا من ذاق متعة الفلاحين
",Not Toxic
HCPMEVQXT3HK,343c5abb-e4f0-434e-95a6-f6505a5b56c0,35970c2f-8fdd-45b7-bc01-233752ebd12f,false,,يلعن ابوك على ابو السيد تبعك يا عرص يا خول يا ابن ستين كلب,Toxic
VAP7WRCWQZ3R,8a5f7aa4-0c09-49ce-9ae3-a4a22639f251,36396a90-65d3-49be-9596-f6fe7bc3ddef,false,,اقسم بالله احنا بيحكمنا شوية خولات ولاد متناكة شوفوا الشعب وصل لايه يا ولاد العرص شوفوا حالنا بقي ازاي لما شوية شواذ سعوديين يتريقوا علينا,Toxic
269R2FJEMCRX,5bedc92b-e69b-4d5f-aad3-b506bfd97e0a,3754eff5-4df4-4241-b27a-7222173e278d,false,,بنات السعوديه كلهم متناكين,Toxic
JZMEZT7EYNGR,81c68fc5-d510-41ab-933b-231a309e8113,3843768c-a9cc-4018-9b0f-8d83b9ca1b56,false,,‏فخاد انما ايه,Not Toxic
VAP7WRCWQZ3R,9a588561-4bba-47e2-b48b-a76d7cee8b43,3867e5f4-3bae-4791-b88c-39ce84206480,false,,رسميًا حامل اللقب فرنسا خارج دوري الأمم الأوروبية بعد الخسارة من كرواتيا بهدف لوكا مودريتش,Not Toxic
VAP7WRCWQZ3R,9b3e8ccb-011d-4e35-976d-b768e6ffc23a,38b10d98-1ba0-4a5d-abcc-c2791d7c7544,false,,‏ماله علاقه بالسن والله ❤️❤️‎,Not Toxic
VAP7WRCWQZ3R,1696942e-a89c-488f-8d83-4670f3e303f2,396b7a10-3ccd-4c8f-ba4f-d98a44b527fe,false,,"📍بطلة ضربات الترجيح التي تصدت لضربتين ترجيحيتين للمنتخب الغاني العنيد ، حارسة فريق شباب بروسيا مونشن غلادباخ  الألماني """"لويزة الدربالي"""" 👏👏👏👏
",Not Toxic
VAP7WRCWQZ3R,8fcb49e0-9f0a-4028-8be1-c4a5105d32be,3986d67c-58f9-4cbf-b2ad-43f4c0d3d1e5,false,,"أجمل رسالة من ابنتي الغالية حصة 
أنتي أجمل بنت بالدنيا ❤️
#رساله__حب",Not Toxic
JZMEZT7EYNGR,2ffa78af-0230-4cee-a7d0-57d6f05c9a70,39a1f942-5148-49f1-ada9-c4bec2d0eeb0,false,,"أجمل ماقيل في حب الأب:""
لو طغاك الشيب بعيوني صغير البياض ماهو ألا قلبك الكبير🤍",Not Toxic
VAP7WRCWQZ3R,0587d1a4-21c4-4c33-99d6-4f02b53d0608,39c92e13-6d35-4980-b6be-aeaa2ebf5a3d,false,,"في حُب الأب لبناته، حُكي أن عمرو بن العاص دخل على معاوية وعنده ابنته فقال: من هذه يا معاوية؟ فقال: تفاحة القلب وريحانة العين"". 🍃
",Not Toxic
HCPMEVQXT3HK,67a74b09-267b-4720-9a49-32ca29ecd1bd,39cf6b1b-21f9-423b-b92a-acd00c773eb5,false,,"‏‎نسأل الله أن يثبت قلوبنا
جزيت خيراً دكتور رجاء""
الرد بالمنطق والعلم والنص
القرآني والسنة النبوية.. 
والاجتهادات الجماعية",Not Toxic
269R2FJEMCRX,e04c616f-fa76-472b-9194-7dd573eb876c,39e6c534-a6b0-4e2c-bf0f-81d7f3a7875b,false,,"ارتياح كبير جدا في كل الاوساط الشعبية المغربية بعد انطلاق حملة في السعودية تدعوا شاربي بول البعير وحاملي الفكر الوهابي الداعشي لعدم زيارة المغرب العظيم.
لأول مرة يتفق الشعب المغربي مع قرار اتخذه ال قريش
#مقاطعة_المغرب_واجب",Toxic
VAP7WRCWQZ3R,f00066eb-b646-4427-9d27-9dc4b67fdf07,3a36345b-2387-47b5-a80a-d502bb96ae24,false,,‏‎ناقصات عقل والله,Toxic
JZMEZT7EYNGR,73d7351a-55a0-4cc7-949d-2feddf317227,3a42fefe-9c2a-47cf-8c53-994f2624b8eb,false,,"‏ربنا يستر بس كلمة ""انا اسف ليك"" بتستفزني جدا، اللي هو حضرتك ديه ترجمة حرفية متاخدة من افلام بثقافة مختلفة تماما...مالها مثلا ربنا يقويك  ولا ربنا معاك ولا حتي ""معلش"" ياخي..انما انا  اسف ليك، بجد ؟ ليه يعني ؟ انت غلط فيا يعني عشان تتاسفلي ولا كان بايديك حاجة تعملها ومعملتهاش يعني!",Not Toxic
DHNEHHYX74XC,6f581e76-c160-4218-96ed-8c1b605dac5d,3a615585-8f0f-429b-864e-dae8187cc5a5,false,,البغل العربي قاعد يدافع عن روسيا بالعند في أمريكا ويقولك أصل روسيا بتدافع عن أمنها القومي، والحقيقة إن حكومة روسيا من 2014 كانت عمالة تدعم الحركات الانفصالية في دونباس بالسلاح وخلوها حرب أهلية هناك فشخوا بيها البلد حرفيا، ارجع يا عربي يا متناك مص زبر حكومتك وانت ساكت,Toxic
DHNEHHYX74XC,524245ed-103c-49b4-88d4-f4cbf73f12f0,3a628771-0c4d-4fe8-914a-86e564e62a89,false,,سراقين حراميه,Toxic
VAP7WRCWQZ3R,6e3c0013-1d97-436b-b5bb-1f9b3f73d023,3aad8260-89ee-4e72-9c44-9b67482da92f,false,,غا صبرو يفوت هادشي غنحيد الكونت من عند الزامل بوكم #جواز_التلقيح,Toxic
VAP7WRCWQZ3R,b3326add-5b04-43a3-bfdb-13b33b1729f7,3b0f2e80-d1a6-4de4-9702-6e0901eef2f0,false,,"🛑 بالفترة الأخيرة اكتشفت مواقع وتطبيقات مجانيه واستغربت انها مجانيه من كثر فايدتها، والله تستحق ٣٠$ عالاقل، استفدت منها كثير♥️

- راح أحطها لكم تحت هذي التغريده، تابعوا الثريد 👇",Not Toxic
JZMEZT7EYNGR,4a83047f-3cd8-485f-a02e-47589d86f869,3b7dd0c8-d477-4f78-97db-8791bda4e7b7,false,,"إشتري من أمريكا و استلم في مصر
",Not Toxic
CVYF7ADMK2NK,b2b006d9-61ac-4037-bd17-c2db3cf99afe,3bb443aa-2bf1-4950-a8e2-bf4237fdb3ed,false,,‏البنك المركزي الكويتي زاد ربع تقطة,Not Toxic
JZMEZT7EYNGR,4dd5363e-7dee-4b81-a269-8b8e021b9393,3c3f75c5-39c1-4022-94db-c1b3b891372b,false,,"أسباب الكبت الجنسي عند المسلمين
",Toxic
VAP7WRCWQZ3R,c28c12fe-4eff-445e-9036-e82b04e80bc4,3c413936-02c6-4039-ae57-4dd7f8c5005c,false,,الله يشل ايديكم ويحرمكم النعمه,Toxic
JZMEZT7EYNGR,f6879458-a0c8-49ec-ac97-fb49a0a7cc6f,3c50f615-e4c2-44bd-b729-4c6b2a077ec4,false,,"وزير الشؤون الإسلامية :

تقنية حديثة تمكن من تغيير الهواء في المساجد خلال 20 دقيقة.. وأنفقنا أكثر من 90 مليون ريال على المشاريع في المشاعر المقدسة. #صهيلنا",Not Toxic
269R2FJEMCRX,d6a6e690-7bc2-4543-8dc4-21d1e7f2c9ee,3c5842ec-ba6f-4d55-9acc-bcef611024a4,false,,لم اجد ناجحا متميزا الاوقد تحدته الحياة بانكساراتها وخيباتها وصعوبتها مرات وكرّات وجعلته يخوض في حروبها وصراعتها سنين وازمنة لتصنع منه بعد طول صراع وطول انتظار ذاك الانسان العظيم الذي لم يستسلم لها ولم يمِل ولم يكِل طرق الابواب حتى الانتصار!وهنا حقيقة، تكمن سعادة ونشوة النجاح👌🏻💫,Not Toxic
HCPMEVQXT3HK,85dcc11f-9f57-4309-9866-c19cc83319cb,3c9e080c-b4a4-45ec-b5d4-2158a93a82cf,false,,"رئيس الوزراء يتابع مع وزير الاتصالات جهود الإصلاحات الهيكلية لتنمية الشركات الناشئة في قطاع الاتصالات وتكنولوجيا المعلومات
",Not Toxic
269R2FJEMCRX,66990a27-1ab5-4bbb-9c7e-4c08ed132b84,3cd882ea-d024-4ace-a799-7e444505cc48,false,,"عاشقينك..

شايفينك قصةٍ ..
في بيت طين

عن غلا التاريخ ..
وأهل الأولين

تمرةٍ من نجد
وفنجال قهوة 

ومع دخون العود..
ياخذنا الحنين

عاشقينك..
من براري حايل وشبّة غضاه

عاشقينك..
من سهر جده وبحرها في مساه

وعاشقينك!",Not Toxic
JZMEZT7EYNGR,5f6ca494-fac8-4354-a637-6d333118c82d,3cdaa35d-9574-4279-8dc1-4c0b3de693e8,false,,هذول يهود جيبو سيرتهم سبو عليهم يلا اتحفونا ولا انها لا ثورة حتى النصر على الشعب,Toxic
VAP7WRCWQZ3R,37b96ce8-4f03-4ef2-b6db-12fbdd6d0c4f,3d071369-4a91-456f-b472-68c9c134cc34,false,,"إدارة البحث والتحري بـ #شرطة_الرياض تطيح بيمني مخالف لنظام الإقامة يقوم بتزوير وبيع تصاريح #حج1443 .
#أخبار #تم_القبض #عاجل #السعودية",Not Toxic
DHNEHHYX74XC,35cf003f-13bf-49dc-a7de-efe9593b7d7a,3e1e4bef-0d86-4eb8-aaa3-9bc87445be90,false,,"قلتُ: هذه الآية الجامعةُ الفاذّةُ المباركةُ:
((فَمَنْ يَعْمَلْ مِثْقَالَ ذَرَّةٍ خَيْرًا يَرَهُ))
",Not Toxic
DHNEHHYX74XC,7aca18cb-75b1-4162-a6c3-94f262cab3aa,3e7469a6-0e20-4818-ac38-bf805340aa6d,false,,"فى كلمته بختام ""منحة الزعيم جمال عبد الناصر للقيادة الدولية – الدفعة الثالثة"":
",Not Toxic
269R2FJEMCRX,2a1d2ebd-8285-407a-aece-4249fb79cb8c,3e86dcd4-722d-42c2-ae77-a7543e8f62b4,false,,"ما على رأي المثل "" هتروح فين يا متناك ؟ نيك هنا زي نيك هناك ""
فالعم كارلو عارف اللي فيها",Toxic
VAP7WRCWQZ3R,0af29d65-c29d-4346-982d-1a425ef8591e,3ec7b6c6-57fc-4010-a90d-3e5c91b3f255,false,,‏الله ينعل الحكومه و وزارة الصحه,Toxic
VAP7WRCWQZ3R,bb28efa4-a354-442b-bafd-5b34d7660ede,3ef76ce0-1a2a-48f9-bbbc-dcb0ccd7c3c0,false,,"شاركت وزارة الشباب والرياضة للمرة الاولي في وفد المفاوضات المصري برئاسة وزارة الخارجية في اجتماعات الهيئات الفرعية لاتفاقية الامم المتحدة الاطارية للتغير المناخي المنعقدة خلال الفترة من (٦-١٦) يونيو، بمقر المنظمة بمدينة بون الالمانية، تحضيرا لقمة المناخ بشرم الشيخ نوفمبر القادم، حيث مثل وزارة الشباب مصطفي عز العرب، رئيس الاداء التنفيذي لوحدة السياسات بمكتب الوزير ومنسق ملف المناخ بالوزارة.
",Not Toxic
VAP7WRCWQZ3R,2233762f-323b-4a93-ac19-4e88853ee06b,3efa1006-2f7f-4cef-b9f7-e87375ca23fa,false,,فضيحة محمد رسول الله وعائشة بنت ابو بكر في الهند واتهام مودي رئيس وزراء الهند,Toxic
HCPMEVQXT3HK,2c91de24-4d22-400b-96fe-d3d3e658b66a,3f9c88e2-c49d-4d23-b88e-21bbf2f25a74,false,,شبكة عهر وفتنه على هالصبح,Toxic
DHNEHHYX74XC,1598cf5b-4b07-4e89-b561-ac584c4ac1f8,402191f8-ce35-475d-af49-ef6ea5399c19,false,,"طلبت من مريض عندي يقيس الضغط ٣ أيام ويسجله في ورقه؛ عمل الجدول ده؛ حاجه عظيمه جدا
",Not Toxic
JZMEZT7EYNGR,2f2bf5fd-ceec-4474-a17c-76e3dc6fcc75,408a4bb8-0e5b-409a-bb23-1f9c63cf44aa,false,,"حبيبي رجع حياتي رجع زوجي رجع حب حياتي رجع عشقي رجع عشيقي ومعشوقي رجع زوجتي رجع ملك الارض والسماء رجع الكون رجع النجوم رجع القلب رجع الكبد رجع عصايص روحي رجع
",Not Toxic
AC4EXGVDY94E,8e6f8659-fa86-4c65-9af1-ec0270ee84bd,40ab7cab-e255-42fc-ae86-75da5c1589c6,false,,نحن غرابا عك عك هاني أبوريدة عرص عرص #هاني_ابوريدة_رأسى_الأفعى_,Toxic
DHNEHHYX74XC,f259dade-0bfc-46f7-847a-0c67a509457c,40c7fbce-beb1-49c3-9f5a-4709928f2aa4,false,,‏‎زقنبوت عديمات التربيه والحياء,Toxic
HCPMEVQXT3HK,97f0d857-9e77-4cdf-ada1-c9cf5c5db84e,40d070b5-151e-4116-b6d9-3ada3b059b82,false,,‏‎‎ياخي دز امها مسوي مسترجل عندي,Toxic
VAP7WRCWQZ3R,7c649eaa-31b3-43e7-92f8-648e21ae3ff0,40d72080-154a-4f2c-afa8-6a443cc31dfe,false,,"مدبولي يؤكد أهمية ترشيد الاستهلاك عبوراً لهذه الأزمة غير المسبوقة التي لا يستطيع أحد التنبؤ بانتهائها
",Not Toxic
VAP7WRCWQZ3R,a0cd6716-bbc5-4be1-aa20-c25aa37bc572,40de00c5-3932-4543-b6ef-f9eb13ceba29,false,,"شراميط اسكندرية... شراميط صلاح الدين... الشراميط مبتسترجلش
#منتصر_يشعل_تويتر",Toxic
DHNEHHYX74XC,c66aa4d0-2390-47e3-8b14-c6fb3f2af67c,40e45bdd-ea46-441c-ba5a-9a76108672d2,false,,"•°

~
﴿✿ ذاكرَتي:
مدِينۃ فاضِلۃ
رغم سوادِ طرقاتهآ
[لا تموت]

مَازلت:
تبعثُ رسائل|✿
للأحِبۃ دونَ رد.!♩

#حديث_الشفاه
#الحرف_النابض",Not Toxic
DHNEHHYX74XC,5ab04126-a384-4657-9f14-a5d67c6b6e7b,410874e9-418e-4b0d-ba33-155713553201,false,,"#ارحل_يا_سيسي
طيب مش لما احنا نعيش كويس نبقى ندور على افرقيا
والله والله والله ان انت كذاب انت وكل حكومتك الرمه المعرضين انتو اخذتو فلوس من الإمارات والسعودية تكفي لقيام دولة من العدم فين يا بلحه الفلوس دي
#٨سنوات_ظلم_خراب_فساد #الجيش_مصنع_اللصوص #ارحل_ياسيسي",Toxic
CVYF7ADMK2NK,a12eb5ee-6007-443f-8d93-d6278f6c8161,410fc1ac-6d19-4e3b-adca-744049c18919,false,,"""سلم للحكيم وإن لم تر َالحكمة ""
",Not Toxic
VAP7WRCWQZ3R,0a013d22-bb65-4b46-b1ea-d544d3be7d13,413ca5aa-e2e0-47bc-8d8d-0c9c73bb2181,false,,"قمت اليوم بزيارة سفارة جمهورية الدومينيكان الصديقة، لتقديم واجب العزاء بوفاة السيد وزير البيئة والموارد الطبيعية أورلاندو جورج ميرا، والتوقيع في سجل التعازي المخصص لهذه المناسبة 🇩🇴🇲🇦
",Not Toxic
JZMEZT7EYNGR,ece1bd09-58ae-4cc8-8b6c-6060d4df4cd0,413ea342-1144-466f-a304-1c0a34623598,false,,"للأبد حُب الاخت ثابت ولا يُعلى عليه ❤️  ّ
",Not Toxic
269R2FJEMCRX,286961e8-e621-429a-873c-9a73c81c330f,41445c26-476c-4909-8388-57e64308ecd5,false,,"#سفيان_بوفال غادي يكون حاضر انشاء الله في المونديال مع المنتخب #المغربي 
نتمناو يرجع فأحسن فورمة",Not Toxic
269R2FJEMCRX,fda0ec3a-7998-45f1-ad44-84adeb47943d,41683cd8-c577-4483-b55e-fe01579ef64e,false,,"تنمو علي الرصع يابنت ابو قرع
😎😎😎",Toxic
VAP7WRCWQZ3R,75e048f1-0a08-4dc0-8c4a-4eef2928111c,418fdef4-2c57-4ae4-8c0b-7b94f61f1768,false,,اقذف القطة بالطوبة,Toxic
VAP7WRCWQZ3R,f9807360-cf01-4dc4-b3e3-2444c596fd89,41932ede-5fa7-4400-bb84-3e5384a66f58,false,,‏تعرفون سلمان الي طاح من فوق الوايت,Not Toxic
DHNEHHYX74XC,1c2c35ae-1405-40f6-9b45-3d8056bef7ac,41e34096-465b-41d4-bd1a-34ba3648b4f2,false,,‏‎الذنب مو ذنب المراهقات ذنب اهل العقل الديوثيين الي جابوهم,Toxic
